"site","replicate","vivos_n","subregion","region","chl_mean","sst_mean","fwd_mean","wf_log","rugosity","inclinacao","easting","northing","distance_S","str_size","str_ab","incl_graus_tetra"
"Geribá",9,17,"LRRJ","W-E",2.419,23.082,0.708,3.797723,1.187,19.15,817896.857892256,7477374.2250044,525.201862,33.0820588235294,10,23
"Geribá",10,12,"LRRJ","W-E",2.419,23.082,0.708,3.797723,1.187,19.15,817896.857892256,7477374.2250044,525.201862,33.0820588235294,10,23
"Geribá",11,22,"LRRJ","W-E",2.419,23.082,0.708,3.797723,1.187,19.15,817896.857892256,7477374.2250044,525.201862,33.0820588235294,10,23
"Geribá",12,20,"LRRJ","W-E",2.419,23.082,0.708,3.797723,1.187,19.15,817896.857892256,7477374.2250044,525.201862,33.0820588235294,10,23
"Geribá",13,16,"LRRJ","W-E",2.419,23.082,0.708,3.797723,1.187,19.15,817896.857892256,7477374.2250044,525.201862,33.0820588235294,10,23
"Geribá",14,19,"LRRJ","W-E",2.419,23.082,0.708,3.797723,1.187,19.15,817896.857892256,7477374.2250044,525.201862,33.0820588235294,10,23
"Geribá",15,20,"LRRJ","W-E",2.419,23.082,0.708,3.797723,1.187,19.15,817896.857892256,7477374.2250044,525.201862,33.0820588235294,10,23
"Grumari",1,32,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",2,42,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",3,47,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",4,63,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",5,69,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",6,36,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",7,52,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",8,46,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",9,83,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",10,79,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",11,35,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",12,44,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",13,46,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",14,45,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Grumari",15,62,"MRRJ","W-E",4.66,24.688,0.534,4.04478,1.235,23.8,653597.166033563,7451182.64291227,361.312786,23.3907352941176,0,22.2
"Guaecá",1,22,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",2,14,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",3,6,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",4,15,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",5,8,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",6,3,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",7,4,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",8,8,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",9,7,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",10,24,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",11,46,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",12,17,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",13,50,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",14,48,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaecá",15,5,"SSCh","SW-NE",4.178,25.878,0.696,3.613756,1.462,38.7,452259.232664395,7365410.29303625,142.796112,28.6716666666667,20,51
"Guaiúba",1,0,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",2,46,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",3,37,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",4,13,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",5,58,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",6,42,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",7,43,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",8,42,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",9,49,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",10,10,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",11,2,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",12,1,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",13,10,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",14,3,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Guaiúba",15,0,"MRBS","SW-NE",12.219,25.538,1.031,3.738743,1.25,31.25,368188.079039868,7343400.7639371,56.14724,29.53,14,34.6
"Indaiá",1,2,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",2,2,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",3,5,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",4,1,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",5,7,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",6,4,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",7,4,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",8,1,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",9,39,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",10,1,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",11,0,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",12,0,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",13,0,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",14,0,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Indaiá",15,0,"MRBS","SW-NE",7.51,25.632,0.791,3.992025,1.076,14.35,398035.2776591,7367331.1918856,93.447913,23.027,12,16.8
"Iporanga",1,7,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",2,7,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",3,8,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",4,11,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",5,17,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",6,31,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",7,25,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",8,25,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",9,22,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",10,65,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",11,8,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",12,9,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",13,33,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",14,24,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Iporanga",15,25,"MRBS","SW-NE",4.891,25.326,0.859,4.072367,1.073,15.7,383162.19479301,7355811.39630028,74.918631,25.0234090909091,12,19.4
"Itaguá",1,6,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",2,12,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",3,20,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",4,3,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",5,4,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",6,35,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",7,4,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",8,0,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",9,14,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",10,7,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",11,11,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",12,18,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",13,15,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",14,26,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaguá",15,17,"Ubatuba","SW-NE",3.166,25.618,0.743,3.25785,1.541,56.15,495451.762627341,7406670.99067172,198.1981,NA,NA,61.4
"Itaipu",1,95,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",2,120,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",3,87,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",4,15,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",5,47,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",6,29,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",7,87,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",8,57,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",9,132,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",10,38,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",11,11,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",12,64,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",13,64,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",14,68,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Itaipu",15,45,"MRRJ","W-E",8.427,24.002,0.989,3.32882,1.056,14.6,700162.836817555,7458040.28462842,407.388956,35.0139024390244,16,14.6
"Joatinga",1,20,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",2,35,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",3,31,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",4,10,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",5,28,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",6,26,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",7,26,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",8,40,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",9,42,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",10,17,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",11,58,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",12,43,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",13,39,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",14,14,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Joatinga",15,53,"MRRJ","W-E",4.172,24.369,0.552,4.043718,1.129,33.6,675304.053265852,7453824.08077912,382.571398,18.1507142857143,7,48
"Justa",1,15,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",2,27,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",3,21,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",4,3,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",5,2,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",6,8,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",7,36,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",8,5,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",9,15,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",10,0,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",11,24,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",12,35,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",13,27,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",14,23,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Justa",15,30,"Ubatuba","SW-NE",6.764,24.722,0.619,3.331238,1.176,36.5,509111.293550965,7419082.26632066,215.915668,20.2416666666667,50,40.6
"Lamberto",1,1,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",2,0,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",3,2,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",4,6,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",5,9,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",6,7,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",7,0,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",8,3,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",9,12,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",10,9,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",11,2,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",12,12,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",13,31,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",14,30,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto",15,8,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Leblon",1,12,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",2,18,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",3,22,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",4,11,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",5,9,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",6,25,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",7,17,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",8,25,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",9,18,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",10,26,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",11,7,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",12,74,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",13,19,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",14,7,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon",15,0,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Maranduba",1,15,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
