"site","tamanho_mm","region","subregion","chl_mean","sst_mean","fwd_mean","wf_log","rugosity","ndvi","easting","northing","ext","ext_m_chth","incl_graus_chth","inclinacao","distance_S","ndvi_sup_diff"
"Lamberto",3.798,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.41,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.125,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.926,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.323,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",3.078,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.155,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.452,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",3.481,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.769,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.648,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",6.208,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.482,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.196,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",3.992,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.297,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.556,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",3.696,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",3.835,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",2.851,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.76,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.72,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",7.811,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",7.384,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.244,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.162,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.722,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.282,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.348,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.454,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",3.845,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",3.187,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",3.563,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.6,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.864,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",3.801,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.151,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",6.08,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.203,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",5.498,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Lamberto",4.901,"SW-NE","Ubatuba",3.609,25.924,0.669,2.427247,1.369,0.0268266666666667,488539.969998129,7401509.40871203,1.062,1.458,50.2,57.95,189.751423,0.09276
"Leblon",2.679,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.814,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.276,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.467,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.907,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.142,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",5.471,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.838,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.876,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.253,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.162,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.9,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.838,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.957,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.193,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.337,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.867,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.626,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.156,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.089,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.05,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.798,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.103,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.5,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.543,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.994,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.631,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.433,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.999,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.995,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.018,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.86,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.007,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.935,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.057,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.562,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.311,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.978,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.009,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.724,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.778,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.709,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.25,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.66,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.198,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.669,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.827,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.862,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.822,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.586,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.401,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.118,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.932,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.085,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.286,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.222,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.039,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.515,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.431,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.047,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.586,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.522,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.983,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.809,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.986,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.215,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.808,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.858,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.362,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.537,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.764,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.767,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.301,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.135,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.686,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.528,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.951,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.558,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.989,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.009,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.888,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.1,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.279,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.182,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.327,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.484,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.812,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.241,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.679,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.429,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.086,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.935,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.454,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.182,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.709,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.766,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.3,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.58,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.138,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.173,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.629,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.864,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",2.92,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.07,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.167,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.685,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",4.628,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.432,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.287,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.385,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
"Leblon",3.731,"W-E","MRRJ",5.541,24.408,0.606,4.061288,1.085,NA,681725.422972126,7456505.48081694,2.482,4.68,23.2,22.2,389.523392,0.144953333333333
