"lat","lon","region","site","height","fase","sample","mean","sd","var","median","min","max","Q1","Q3","unique_id","diff","cv"
-23.35903,-44.88934,"Ubatuba","Almada","Superior","Antes",11,0.4253,0.0098,0,0.4136,-0.1938,1,0.3224,0.5152,"almada_superior_11",-0.0867,0.0230425581942158
-23.35903,-44.88934,"Ubatuba","Almada","Superior","Antes",12,0.2446,0.0109,0,0.2353,-0.4483,1,0.1576,0.3282,"almada_superior_12",0.0777,0.044562551103843
-23.35903,-44.88934,"Ubatuba","Almada","Superior","Antes",13,0.5171,0.0088,0,0.513,0.0107,1,0.3928,0.633,"almada_superior_13",0.0319,0.017017984915877
-23.35903,-44.88934,"Ubatuba","Almada","Superior","Antes",14,0.3921,0.0093,0,0.38,-0.0041,1,0.2962,0.4913,"almada_superior_14",-0.1919,0.0237184391736802
-23.35903,-44.88934,"Ubatuba","Almada","Superior","Antes",15,0.3343,0.0068,0,0.3208,0.0163,1,0.2387,0.4178,"almada_superior_15",-0.0769,0.0203410110679031
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",1,0.485,0.0134,0,0.503,-0.4865,1,0.3333,0.6296,"bravinha_inferior_1",0.1612,0.0276288659793814
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",2,0.518,0.0192,0,0.5368,-1,1,0.3795,0.6636,"bravinha_inferior_2",0.104,0.0370656370656371
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",3,0.5686,0.0203,1e-04,0.5966,-1,1,0.4221,0.7203,"bravinha_inferior_3",0.1502,0.0357017235314808
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",4,0.5732,0.0157,0,0.5692,-1,1,0.4018,0.7345,"bravinha_inferior_4",0.2569,0.0273900907187718
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",5,0.5654,0.0209,1e-04,0.5748,-1,1,0.4,0.7258,"bravinha_inferior_5",0.2132,0.0369649805447471
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",6,0.5762,0.0199,0,0.6028,-0.1845,1,0.4416,0.7143,"bravinha_inferior_6",0.1751,0.0345366192294342
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",7,0.5796,0.0216,1e-04,0.6057,-0.5,1,0.4313,0.7317,"bravinha_inferior_7",0.0493,0.0372670807453416
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",8,0.5419,0.0324,1e-04,0.592,-1,1,0.3715,0.6932,"bravinha_inferior_8",0.1349,0.0597896290828566
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",9,0.52,0.0234,1e-04,0.5357,-1,1,0.3867,0.6643,"bravinha_inferior_9",0.1198,0.045
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",10,0.5319,0.0241,1e-04,0.5576,-0.2664,1,0.4231,0.6547,"bravinha_inferior_10",0.1683,0.0453092686595225
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",11,0.4981,0.0294,1e-04,0.5161,-0.7576,1,0.3362,0.6765,"bravinha_inferior_11",0.1471,0.059024292310781
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",12,0.6122,0.0279,1e-04,0.6396,-0.108,1,0.4335,0.7736,"bravinha_inferior_12",0.2464,0.0455733420450833
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",13,0.6747,0.0158,0,0.7217,-0.0751,1,0.5411,0.8356,"bravinha_inferior_13",0.2405,0.0234178153253298
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",14,0.6014,0.0233,1e-04,0.6294,-0.1026,1,0.449,0.7618,"bravinha_inferior_14",0.1242,0.0387429331559694
-23.50655,-45.17282,"Ubatuba","Bravinha","Inferior","Antes",15,0.5467,0.037,2e-04,0.6032,-1,1,0.3429,0.7413,"bravinha_inferior_15",-0.0135000000000001,0.0676788000731663
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",1,0.6333,0.0154,0,0.6667,-0.0042,1,0.5236,0.7528,"bravinha_superior_1",-0.0264,0.0243170693194379
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",2,0.5585,0.026,0,0.5688,0.004,1,0.4095,0.6964,"bravinha_superior_2",-0.0464,0.0465532676812892
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",3,0.6115,0.0135,0,0.6269,0.0435,1,0.5176,0.716,"bravinha_superior_3",0.0778000000000001,0.0220768601798855
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",4,0.5387,0.0188,0,0.5509,-0.002,1,0.381,0.6833,"bravinha_superior_4",0.5661,0.0348988305179135
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",5,0.4813,0.0153,0,0.4759,0.0283,1,0.3526,0.6,"bravinha_superior_5",0.3629,0.0317889050488261
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",6,0.4111,0.0157,0,0.4237,-0.4667,1,0.2929,0.5355,"bravinha_superior_6",-0.0439,0.038190221357334
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",7,0.5428,0.0113,0,0.56,-0.04,1,0.4416,0.6513,"bravinha_superior_7",0.0888999999999999,0.0208179808400884
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",8,0.4797,0.0221,0,0.4911,-0.1053,1,0.3585,0.5931,"bravinha_superior_8",0.0111,0.046070460704607
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",9,0.5869,0.01,0,0.5938,-0.0643,1,0.513,0.6703,"bravinha_superior_9",0.2558,0.0170386777986028
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",10,0.5363,0.0109,0,0.5497,0.044,1,0.4603,0.6089,"bravinha_superior_10",0,0.020324445273168
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",11,0.6404,0.0203,0,0.6831,-0.0675,1,0.5391,0.7526,"bravinha_superior_11",0,0.0316989381636477
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",12,0.419,0.0173,0,0.415,-0.098,1,0.3591,0.4878,"bravinha_superior_12",-0.013,0.0412887828162291
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",13,0.4722,0.0213,0,0.4802,-0.9259,1,0.3246,0.6075,"bravinha_superior_13",0.0148,0.0451080050825921
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",14,0.3825,0.0207,0,0.4242,-0.9535,1,0.2321,0.5142,"bravinha_superior_14",-0.2289,0.0541176470588235
-23.50655,-45.17282,"Ubatuba","Bravinha","Superior","Antes",15,0.6384,0.0186,0,0.6632,-0.1062,1,0.5238,0.76,"bravinha_superior_15",0.0735,0.0291353383458647
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",1,0.6263,0.0142,0,0.6639,0.0432,1,0.5423,0.7303,"enseada_uba_inferior_1",0.5313,0.0226728404917771
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",2,0.5239,0.0154,0,0.5522,-0.0382,1,0.4386,0.6184,"enseada_uba_inferior_2",-0.0650999999999999,0.0293949226951708
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",3,0.5067,0.0155,0,0.541,-0.1176,1,0.3576,0.6354,"enseada_uba_inferior_3",0.0561,0.0305900927570555
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",4,0.562,0.0228,1e-04,0.5962,-0.2364,1,0.4454,0.697,"enseada_uba_inferior_4",-0.0539999999999999,0.0405693950177936
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",5,0.6518,0.0205,0,0.6981,-0.0126,1,0.5299,0.7778,"enseada_uba_inferior_5",0.0933,0.0314513654495244
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",6,0.603,0.0219,0,0.6522,-0.0548,1,0.4849,0.7361,"enseada_uba_inferior_6",-0.0392,0.036318407960199
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",7,0.5691,0.015,0,0.604,-0.1681,1,0.4473,0.7054,"enseada_uba_inferior_7",-0.0498999999999999,0.0263574064312072
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",8,0.5902,0.0339,1e-04,0.6464,-0.0083,1,0.4642,0.7425,"enseada_uba_inferior_8",0.1187,0.0574381565570993
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",9,0.5744,0.0197,0,0.6184,0.0169,1,0.4154,0.734,"enseada_uba_inferior_9",-0.0163,0.0342966573816156
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",10,0.538,0.0323,1e-04,0.6044,-0.2901,1,0.441,0.6836,"enseada_uba_inferior_10",-0.00949999999999995,0.0600371747211896
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",11,0.652,0.026,1e-04,0.7051,0,1,0.5313,0.7914,"enseada_uba_inferior_11",0.0628000000000001,0.0398773006134969
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",12,0.6503,0.0271,1e-04,0.7193,-0.0108,1,0.4429,0.8192,"enseada_uba_inferior_12",0.0162,0.0416730739658619
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",13,0.6159,0.0165,0,0.6828,-0.0476,1,0.4623,0.7837,"enseada_uba_inferior_13",0.0608,0.0267900633219679
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",14,0.5876,0.022,1e-04,0.632,-0.1799,1,0.4447,0.7444,"enseada_uba_inferior_14",0.0739,0.0374404356705242
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Inferior","Antes",15,0.5458,0.0223,0,0.5772,-0.4902,1,0.4603,0.657,"enseada_uba_inferior_15",-0.0341,0.0408574569439355
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",1,0.4742,0.0146,0,0.466,-0.0217,1,0.3458,0.6037,"enseada_uba_superior_1",-0.0621,0.0307886967524251
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",2,0.4669,0.0175,0,0.4641,0,1,0.3662,0.5743,"enseada_uba_superior_2",-0.037,0.0374812593703148
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",3,0.5221,0.018,0,0.5277,0.0039,1,0.3686,0.6921,"enseada_uba_superior_3",-0.0622,0.0344761539934878
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",4,0.6154,0.0116,0,0.6346,-0.1508,1,0.4974,0.739,"enseada_uba_superior_4",0.0671999999999999,0.018849528761781
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",5,0.5686,0.0106,0,0.5663,-0.2459,1,0.4631,0.6667,"enseada_uba_superior_5",0.2671,0.0186422792824481
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",6,0.0801,0.013,0,0.0846,-1,0.8272,0.0027,0.1657,"enseada_uba_superior_6",-0.2465,0.162297128589263
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",7,0.5726,0.0125,0,0.591,-0.2587,1,0.4627,0.686,"enseada_uba_superior_7",0.1465,0.0218302479916172
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",8,0.4742,0.0122,0,0.4759,-0.1463,1,0.3985,0.5497,"enseada_uba_superior_8",0.1102,0.0257275411218895
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",9,0.4636,0.0145,0,0.4705,-1,1,0.2965,0.6202,"enseada_uba_superior_9",0.0484,0.0312769628990509
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",10,0.5856,0.0126,0,0.5767,0.0043,1,0.4794,0.6877,"enseada_uba_superior_10",0.0326,0.021516393442623
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",11,0.5519,0.015,0,0.5579,0.0348,1,0.441,0.6649,"enseada_uba_superior_11",-0.0192000000000001,0.0271788367457873
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",12,0.5851,0.0178,0,0.6115,-0.3772,1,0.4792,0.7087,"enseada_uba_superior_12",-0.0268,0.0304221500598188
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",13,0.5922,0.0149,0,0.6054,-0.3373,1,0.4676,0.7255,"enseada_uba_superior_13",0.0285,0.0251604187774401
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",14,0.6193,0.0203,0,0.6484,0.0197,1,0.5084,0.7349,"enseada_uba_superior_14",-0.0597000000000001,0.0327789439689973
-23.50093,-45.08408,"Ubatuba","Enseada_UBA","Superior","Antes",15,0.3639,0.019,0,0.3898,-0.7857,1,0.2373,0.4972,"enseada_uba_superior_15",-0.0457,0.0522121461940093
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",1,0.6554,0.0168,0,0.6667,-0.0759,1,0.5556,0.7613,"felix_inferior_1",0.1871,0.0256332010985658
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",2,0.5667,0.0121,0,0.561,-0.0104,1,0.4384,0.7021,"felix_inferior_2",0.00219999999999998,0.0213516851949885
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",3,0.6018,0.0154,0,0.6069,0.0629,1,0.4925,0.7238,"felix_inferior_3",0.1184,0.0255898969757394
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",4,0.6389,0.0203,0,0.6599,0.0141,1,0.5238,0.7647,"felix_inferior_4",0.2633,0.0317733604632963
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",5,0.4447,0.0171,0,0.4361,-0.0532,1,0.2917,0.5928,"felix_inferior_5",0.2972,0.0384528895884866
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",6,0.2999,0.0163,0,0.3008,-0.4884,1,0.1498,0.451,"felix_inferior_6",0.03,0.0543514504834945
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",7,0.5321,0.0131,0,0.5327,0.012,1,0.413,0.6393,"felix_inferior_7",0.127,0.0246194324375117
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",8,0.3472,0.0161,0,0.3434,-1,1,0.2073,0.4974,"felix_inferior_8",0.1228,0.0463709677419355
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",9,0.5982,0.0132,0,0.6082,0.0098,1,0.4841,0.7254,"felix_inferior_9",-0.0737000000000001,0.0220661985957874
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",10,0.745,0.0145,0,0.7753,0.0241,1,0.6539,0.849,"felix_inferior_10",0.0321,0.0194630872483221
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",11,0.3178,0.0124,0,0.3166,-0.2941,1,0.15,0.4783,"felix_inferior_11",0.0842,0.039018250471995
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",12,0.5459,0.013,0,0.541,-0.0764,1,0.4161,0.6756,"felix_inferior_12",0.0355000000000001,0.023813885326983
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",13,0.5584,0.0162,0,0.5616,-0.0317,1,0.3925,0.7143,"felix_inferior_13",0.1814,0.0290114613180516
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",14,0.5946,0.0141,0,0.625,0,1,0.4727,0.729,"felix_inferior_14",0.1255,0.0237134207870838
-23.39229,-44.9711,"Ubatuba","Felix","Inferior","Antes",15,0.6566,0.0192,0,0.6849,-0.0041,1,0.5522,0.7714,"felix_inferior_15",0.1028,0.0292415473652147
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",1,0.2218,0.0209,1e-04,0.2288,-0.9355,1,0.0468,0.3852,"felix_superior_1",0.3293,0.094229035166817
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",2,0.54,0.0131,0,0.5361,-0.0348,1,0.4058,0.6663,"felix_superior_2",0.2154,0.0242592592592593
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",3,0.3782,0.0191,0,0.375,-1,1,0.2323,0.5138,"felix_superior_3",0.0928,0.050502379693284
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",4,0.4858,0.0104,0,0.4795,-0.1008,1,0.3444,0.6266,"felix_superior_4",0.1724,0.0214079868258543
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",5,0.5512,0.0164,0,0.5406,-0.0476,1,0.4208,0.6793,"felix_superior_5",0.2568,0.0297532656023222
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",6,0.7044,0.0104,0,0.7087,-0.0029,1,0.5902,0.8249,"felix_superior_6",0.203,0.0147643384440659
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",7,0.6253,0.0207,0,0.628,-0.0474,1,0.5039,0.7518,"felix_superior_7",0.1671,0.033104110027187
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",8,0.7201,0.0116,0,0.7277,0.0811,1,0.6204,0.8238,"felix_superior_8",0.1343,0.0161088737675323
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",9,0.2396,0.0161,0,0.2381,-1,1,0.1128,0.3565,"felix_superior_9",-0.1239,0.0671953255425709
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",10,0.1955,0.0152,0,0.1831,-1,1,0.0744,0.3024,"felix_superior_10",0.1181,0.0777493606138107
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",11,0.2866,0.0176,0,0.256,-1,1,0.1237,0.4193,"felix_superior_11",-0.219,0.0614096301465457
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",12,0.4132,0.0179,0,0.3883,-0.6667,1,0.2547,0.5507,"felix_superior_12",-0.1158,0.0433204259438529
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",13,0.3193,0.0128,0,0.3086,-1,1,0.1889,0.4399,"felix_superior_13",-0.1496,0.0400876918258691
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",14,0.4949,0.0196,0,0.4886,-0.1184,1,0.3572,0.6201,"felix_superior_14",0.0076,0.0396039603960396
-23.39229,-44.9711,"Ubatuba","Felix","Superior","Antes",15,0.3935,0.0208,0,0.3612,-0.1698,1,0.2316,0.5597,"felix_superior_15",0.2555,0.052858958068615
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",1,0.2782,0.0106,0,0.2949,-0.2113,1,0.1626,0.3935,"itagua_inferior_1",0.2296,0.0381020848310568
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",2,0.2692,0.0069,0,0.2743,-0.1948,0.9683,0.208,0.3333,"itagua_inferior_2",-0.0411,0.025631500742942
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",3,0.456,0.0134,0,0.4639,-0.0511,1,0.375,0.5504,"itagua_inferior_3",0.0426,0.0293859649122807
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",4,0.4245,0.0096,0,0.432,0.043,1,0.3636,0.4957,"itagua_inferior_4",-0.0657,0.0226148409893993
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",5,0.0086,0.0142,0,0.0233,-1,0.6129,-0.093,0.1141,"itagua_inferior_5",-0.4131,1.65116279069767
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",6,0.5024,0.013,0,0.5267,-0.2167,1,0.4194,0.6043,"itagua_inferior_6",0.0795,0.025875796178344
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",7,0.5804,0.019,0,0.6033,-0.0497,1,0.4932,0.6779,"itagua_inferior_7",0.1497,0.0327360441075121
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",8,0.5195,0.019,0,0.5556,-0.1927,1,0.4172,0.6364,"itagua_inferior_8",0.0406,0.0365736284889317
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",9,0.2479,0.016,0,0.2695,-1,1,0.1496,0.3667,"itagua_inferior_9",-0.3467,0.0645421540943929
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",10,0.5493,0.0128,0,0.5544,-0.2477,1,0.4537,0.6703,"itagua_inferior_10",0.149,0.0233023848534498
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",11,0.5053,0.0126,0,0.5349,-1,1,0.3867,0.6364,"itagua_inferior_11",-0.0287000000000001,0.024935681773204
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",12,0.5592,0.0151,0,0.5979,-0.2214,1,0.4668,0.6833,"itagua_inferior_12",0.2262,0.027002861230329
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",13,0.3725,0.0121,0,0.3717,-0.0494,1,0.2927,0.4623,"itagua_inferior_13",-0.0667,0.0324832214765101
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",14,0.385,0.0105,0,0.3856,-0.0898,1,0.2904,0.4861,"itagua_inferior_14",0.1126,0.0272727272727273
-23.44993,-45.04453,"Ubatuba","Itagua","Inferior","Antes",15,0.4224,0.0105,0,0.4234,-0.0227,1,0.3411,0.5028,"itagua_inferior_15",0.0928,0.0248579545454545
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",1,0.4013,0.0113,0,0.4107,-0.275,1,0.3221,0.4851,"itagua_superior_1",0.1413,0.028158484923997
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",2,0.3212,0.0129,0,0.3196,-0.6712,1,0.2389,0.4038,"itagua_superior_2",0.0196,0.0401618929016189
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",3,0.4032,0.028,0,0.4154,-0.3671,1,0.3103,0.5,"itagua_superior_3",0.0091,0.0694444444444444
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",4,-0.063,0.0194,0,-0.0755,-0.8846,0.6571,-0.1622,0.0656,"itagua_superior_4",-0.2395,0.307936507936508
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",5,0.1709,0.011,0,0.1667,-0.2,1,0.0769,0.2597,"itagua_superior_5",-0.0148,0.0643651258045641
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",6,-0.0582,0.0411,2e-04,-0.0775,-1,1,-0.2,0.0744,"itagua_superior_6",-0.1134,0.706185567010309
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",7,0.2633,0.024,0,0.26,-0.619,1,0.1172,0.4024,"itagua_superior_7",0.2042,0.091150778579567
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",8,0.3465,0.0143,0,0.3492,-0.5238,1,0.2427,0.4489,"itagua_superior_8",0.0916999999999999,0.0412698412698413
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",9,0.3126,0.0107,0,0.3026,-0.831,1,0.2151,0.4035,"itagua_superior_9",0.2893,0.0342290467050544
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",10,0.2337,0.0109,0,0.2139,-0.4524,1,0.1317,0.3393,"itagua_superior_10",0.0724,0.0466409927257167
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",11,0.2658,0.013,0,0.258,-0.2061,1,0.1619,0.3675,"itagua_superior_11",-0.0492,0.0489089541008277
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",12,0.3048,0.0225,0,0.3111,-0.76,1,0.1546,0.4229,"itagua_superior_12",0.0984,0.0738188976377953
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",13,0.1052,0.013,0,0.0977,-0.7333,0.85,0.0378,0.1833,"itagua_superior_13",-0.1797,0.123574144486692
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",14,0.3452,0.0109,0,0.3358,-0.087,1,0.241,0.4545,"itagua_superior_14",0.1493,0.0315758980301275
-23.44993,-45.04453,"Ubatuba","Itagua","Superior","Antes",15,0.4387,0.0096,0,0.4356,-0.0487,1,0.3539,0.5195,"itagua_superior_15",0.0192,0.0218828356507864
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",1,0.5367,0.0119,0,0.5586,-0.0211,1,0.404,0.6667,"justa_inferior_1",0.2166,0.0221725358673374
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",2,0.5508,0.0152,0,0.5667,-0.1494,1,0.4035,0.69,"justa_inferior_2",0.2145,0.0275962236746551
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",3,0.4315,0.0149,0,0.4158,-0.1288,1,0.2488,0.616,"justa_inferior_3",0.0337,0.0345307068366165
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",4,0.4374,0.0148,0,0.4483,-0.1092,1,0.2997,0.5765,"justa_inferior_4",0.0119,0.0338363054412437
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",5,0.5425,0.021,0,0.562,-0.0053,1,0.4262,0.6507,"justa_inferior_5",0.286,0.0387096774193548
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",6,0.5319,0.01,0,0.5413,0,1,0.4097,0.659,"justa_inferior_6",0.0493000000000001,0.0188005264147396
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",7,0.4864,0.0144,0,0.5094,-0.1375,1,0.3767,0.6047,"justa_inferior_7",0.1379,0.0296052631578947
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",8,0.6288,0.0204,0,0.6564,0.0209,1,0.5086,0.75,"justa_inferior_8",0.1407,0.0324427480916031
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",9,0.5237,0.0117,0,0.5413,0.0156,1,0.4263,0.6185,"justa_inferior_9",0.1857,0.02234103494367
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",10,0.4188,0.0228,0,0.4203,-0.0247,1,0.3037,0.5184,"justa_inferior_10",0.0323,0.0544412607449857
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",11,0.473,0.0243,0,0.4758,0,1,0.3462,0.6042,"justa_inferior_11",0.2916,0.0513742071881607
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",12,0.2959,0.0172,0,0.289,-0.0328,1,0.1923,0.3864,"justa_inferior_12",0.0862,0.0581277458600879
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",13,0.4843,0.0133,0,0.4963,-0.0318,1,0.3637,0.6,"justa_inferior_13",0.1592,0.0274623167458187
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",14,0.4771,0.0139,0,0.4862,0,1,0.3786,0.5818,"justa_inferior_14",0.0234,0.0291343533850346
-23.3378,-44.91087,"Ubatuba","Justa","Inferior","Antes",15,0.5444,0.0254,1e-04,0.5477,-0.0059,1,0.4356,0.6667,"justa_inferior_15",0.0576,0.0466568699485672
-23.3378,-44.91087,"Ubatuba","Justa","Superior","Antes",1,0.4068,0.0165,0,0.4049,-0.1111,1,0.3029,0.5,"justa_superior_1",-0.00159999999999999,0.0405604719764012
-23.3378,-44.91087,"Ubatuba","Justa","Superior","Antes",2,0.5223,0.0086,0,0.5124,0,1,0.4122,0.623,"justa_superior_2",-0.00780000000000003,0.0164656327780969
-23.3378,-44.91087,"Ubatuba","Justa","Superior","Antes",3,0.2189,0.0142,0,0.2265,-0.4737,1,0.1055,0.3368,"justa_superior_3",-0.384,0.0648698035632709
-23.3378,-44.91087,"Ubatuba","Justa","Superior","Antes",4,0.1889,0.0183,0,0.2048,-1,1,0.0857,0.3121,"justa_superior_4",-0.2159,0.0968766543144521
-23.3378,-44.91087,"Ubatuba","Justa","Superior","Antes",5,0.4037,0.0109,0,0.4083,-0.25,1,0.2827,0.5254,"justa_superior_5",-0.1766,0.0270002477086946
